Customer ID,Age,Gender,Item Purchased,Category,Purchase Amount (USD),Location,Size,Color,Season,Review Rating,Subscription Status,Shipping Type,Discount Applied,Promo Code Used,Previous Purchases,Payment Method,Frequency of Purchases
6375,23,Male,T-shirt,Clothing,76,North Carolina,M,Olive,Fall,3.2,No,Store Pickup,No,No,19,Bank Transfer,Quarterly
6376,69,Male,Dress,Clothing,43,California,S,Lavender,Summer,3.5,No,Next Day Air,No,No,36,Venmo,Monthly
6377,60,Male,Hat,Accessories,60,Colorado,M,Turquoise,Summer,3.7,No,Next Day Air,No,No,28,Cash,Monthly
6378,25,Male,Gloves,Accessories,40,California,L,Turquoise,Spring,3.8,No,2-Day Shipping,No,No,29,PayPal,Weekly
6379,18,Male,Socks,Clothing,93,Vermont,S,Maroon,Winter,4.8,No,2-Day Shipping,No,No,9,Bank Transfer,Every 3 Months
6380,37,Male,Dress,Clothing,98,Kansas,S,Olive,Fall,4.2,No,Standard,No,No,26,Credit Card,Every 3 Months
6381,61,Male,Socks,Clothing,91,Ohio,XL,Maroon,Summer,2.9,No,Next Day Air,No,No,7,Credit Card,Fortnightly
6382,41,Male,Belt,Accessories,92,New Jersey,XL,Cyan,Fall,2.9,No,Free Shipping,No,No,35,Debit Card,Weekly
6383,69,Male,Handbag,Accessories,87,Arizona,S,Peach,Winter,4.8,No,Next Day Air,No,No,46,Credit Card,Every 3 Months
6384,32,Male,Skirt,Clothing,96,Arizona,S,Teal,Fall,2.9,No,Standard,No,No,8,Debit Card,Monthly
6385,60,Male,Hoodie,Clothing,97,New Hampshire,M,Green,Summer,4.8,No,2-Day Shipping,No,No,50,Cash,Every 3 Months
6386,43,Male,Blouse,Clothing,55,Louisiana,M,Beige,Spring,4.6,No,2-Day Shipping,No,No,37,Bank Transfer,Annually
6387,61,Male,Jeans,Clothing,58,Texas,L,Magenta,Spring,4.4,No,Store Pickup,No,No,6,Credit Card,Fortnightly
6388,57,Male,Boots,Footwear,21,Montana,L,Violet,Spring,3,No,Next Day Air,No,No,16,PayPal,Bi-Weekly
6389,56,Male,Handbag,Accessories,82,New Hampshire,XL,Charcoal,Summer,4.4,No,Express,No,No,30,PayPal,Monthly
6390,66,Male,Coat,Outerwear,34,South Dakota,M,Green,Winter,3.9,No,Express,No,No,50,Venmo,Quarterly
6391,52,Male,Blouse,Clothing,78,Montana,M,Gray,Spring,4,No,Free Shipping,No,No,5,Cash,Every 3 Months
6392,63,Male,Handbag,Accessories,47,North Carolina,M,Magenta,Spring,2.5,No,Express,No,No,15,Bank Transfer,Monthly
6393,50,Male,Sunglasses,Accessories,96,South Dakota,S,Silver,Summer,4.1,No,Next Day Air,No,No,34,Bank Transfer,Bi-Weekly
6394,21,Male,Socks,Clothing,23,Maine,S,Beige,Fall,4.8,No,2-Day Shipping,No,No,6,Venmo,Every 3 Months
6395,42,Male,Shoes,Footwear,27,Oklahoma,S,Peach,Winter,2.6,No,Store Pickup,No,No,26,Debit Card,Annually
6396,40,Male,Backpack,Accessories,37,Nebraska,XL,Orange,Spring,3.1,No,Free Shipping,No,No,34,Credit Card,Every 3 Months
6397,67,Male,Scarf,Accessories,79,Illinois,S,Yellow,Summer,3.2,No,Store Pickup,No,No,37,Credit Card,Weekly
6398,35,Male,Backpack,Accessories,40,Colorado,M,Violet,Summer,4.2,No,Standard,No,No,28,Bank Transfer,Annually
6399,18,Male,Coat,Outerwear,39,Massachusetts,S,Green,Fall,2.6,No,Next Day Air,No,No,38,Cash,Fortnightly
6400,52,Male,Hoodie,Clothing,73,Louisiana,L,Pink,Summer,3.1,No,Next Day Air,No,No,2,Cash,Quarterly
6401,59,Male,Gloves,Accessories,84,Massachusetts,M,Violet,Fall,2.9,No,Store Pickup,No,No,32,Cash,Bi-Weekly
6402,49,Male,Shorts,Clothing,94,West Virginia,M,Violet,Fall,4.6,No,Free Shipping,No,No,30,Venmo,Bi-Weekly
6403,46,Male,Skirt,Clothing,47,Idaho,L,Pink,Spring,4.1,No,Standard,No,No,17,PayPal,Every 3 Months
6404,69,Male,Boots,Footwear,77,Ohio,M,Violet,Summer,2.5,No,Store Pickup,No,No,5,Debit Card,Bi-Weekly
6405,56,Male,Shorts,Clothing,94,Rhode Island,M,Turquoise,Winter,4,No,Store Pickup,No,No,31,Cash,Bi-Weekly
6406,27,Male,Handbag,Accessories,75,Illinois,M,Cyan,Summer,3.5,No,Express,No,No,43,PayPal,Quarterly
6407,57,Male,Dress,Clothing,82,New York,XL,Orange,Spring,4.4,No,Free Shipping,No,No,19,Venmo,Annually
6408,58,Male,Shoes,Footwear,36,Louisiana,M,Cyan,Fall,2.9,No,Store Pickup,No,No,32,Credit Card,Every 3 Months
6409,23,Male,Sneakers,Footwear,90,California,XL,Indigo,Spring,3.1,No,2-Day Shipping,No,No,5,Debit Card,Bi-Weekly
6410,19,Male,Socks,Clothing,48,Washington,M,Black,Spring,4.4,No,Free Shipping,No,No,9,Bank Transfer,Quarterly
6411,40,Male,Jacket,Outerwear,42,South Dakota,L,Purple,Winter,4.4,No,Standard,No,No,48,Credit Card,Weekly
6412,54,Male,Backpack,Accessories,33,Idaho,M,Cyan,Summer,2.7,No,Store Pickup,No,No,1,PayPal,Quarterly
6413,50,Male,Socks,Clothing,63,North Dakota,M,Green,Summer,4.9,No,Free Shipping,No,No,20,Credit Card,Monthly
6414,69,Male,Handbag,Accessories,53,Washington,L,Teal,Winter,3.5,No,2-Day Shipping,No,No,42,Cash,Annually
6415,42,Male,Hat,Accessories,37,Alaska,L,Teal,Spring,4.8,No,Free Shipping,No,No,45,PayPal,Bi-Weekly
6416,37,Male,Blouse,Clothing,92,Kansas,M,Magenta,Summer,4.2,No,2-Day Shipping,No,No,41,Cash,Monthly
6417,46,Male,Shorts,Clothing,73,Utah,XL,Brown,Spring,4.6,No,Standard,No,No,36,Debit Card,Quarterly
6418,64,Male,Shirt,Clothing,38,Wyoming,L,Orange,Spring,2.9,No,Standard,No,No,10,Venmo,Annually
6419,20,Male,Boots,Footwear,51,Maine,XL,Blue,Fall,4,No,Store Pickup,No,No,31,Venmo,Annually
6420,40,Male,Jacket,Outerwear,90,Michigan,L,Magenta,Spring,4.9,No,Standard,No,No,21,Credit Card,Quarterly
6421,64,Male,Jacket,Outerwear,56,Illinois,L,Magenta,Summer,3.1,No,Next Day Air,No,No,16,Cash,Every 3 Months
6422,29,Male,Handbag,Accessories,33,Minnesota,M,Magenta,Fall,4.4,No,Standard,No,No,18,PayPal,Every 3 Months
6423,20,Male,Belt,Accessories,53,Massachusetts,S,Olive,Winter,2.5,No,2-Day Shipping,No,No,20,Debit Card,Weekly
6424,43,Male,Handbag,Accessories,24,New Jersey,S,Cyan,Spring,3.4,No,Express,No,No,21,Bank Transfer,Annually
6425,60,Male,Coat,Outerwear,59,Kansas,M,Purple,Spring,3.7,No,Express,No,No,23,Credit Card,Quarterly
6426,39,Male,Sweater,Clothing,72,Kentucky,M,Purple,Winter,4.2,No,Standard,No,No,20,PayPal,Weekly
6427,47,Male,Shorts,Clothing,28,Rhode Island,S,Peach,Spring,3.4,No,Express,No,No,30,PayPal,Bi-Weekly
6428,19,Male,Pants,Clothing,36,Illinois,M,Gold,Fall,3.6,No,Express,No,No,33,Bank Transfer,Every 3 Months
6429,52,Male,Jewelry,Accessories,47,Alabama,S,Peach,Fall,4.7,No,2-Day Shipping,No,No,31,Debit Card,Monthly
6430,34,Male,Gloves,Accessories,62,Tennessee,M,Magenta,Spring,4.7,No,Next Day Air,No,No,48,Bank Transfer,Monthly
6431,25,Male,Skirt,Clothing,98,Massachusetts,S,Cyan,Spring,3.6,No,Free Shipping,No,No,28,Debit Card,Weekly
6432,43,Male,Sandals,Footwear,28,Texas,M,Violet,Summer,4.6,No,Free Shipping,No,No,7,Cash,Every 3 Months
6433,55,Male,Socks,Clothing,86,Nebraska,S,Charcoal,Summer,2.6,No,Next Day Air,No,No,4,Debit Card,Weekly
6434,66,Male,Jewelry,Accessories,46,Pennsylvania,S,Blue,Summer,3.1,No,Standard,No,No,49,Cash,Bi-Weekly
6435,41,Male,Sunglasses,Accessories,42,Virginia,XL,Red,Fall,3.2,No,Free Shipping,No,No,22,Cash,Weekly
6436,47,Male,Coat,Outerwear,80,Vermont,S,Purple,Winter,3.9,No,Express,No,No,39,Bank Transfer,Fortnightly
6437,51,Male,Belt,Accessories,39,Oklahoma,L,Gray,Spring,4.9,No,Express,No,No,45,PayPal,Every 3 Months
6438,44,Male,Coat,Outerwear,49,Maine,M,Purple,Summer,4.1,No,2-Day Shipping,No,No,30,PayPal,Fortnightly
6439,18,Male,Scarf,Accessories,32,New Jersey,M,Silver,Summer,4.2,No,Next Day Air,No,No,33,Credit Card,Bi-Weekly
6440,33,Male,Sandals,Footwear,73,Massachusetts,M,Purple,Fall,4.1,No,Next Day Air,No,No,24,Cash,Bi-Weekly
6441,24,Male,Belt,Accessories,42,New Jersey,M,Charcoal,Summer,3.9,No,Free Shipping,No,No,11,Debit Card,Quarterly
6442,33,Male,Scarf,Accessories,58,Washington,M,Silver,Spring,2.7,No,Next Day Air,No,No,13,Venmo,Every 3 Months
6443,61,Male,Jewelry,Accessories,22,Arkansas,M,White,Winter,3.7,No,Express,No,No,27,PayPal,Annually
6444,27,Male,Scarf,Accessories,56,West Virginia,L,Peach,Spring,2.7,No,Next Day Air,No,No,30,PayPal,Bi-Weekly
6445,46,Male,Pants,Clothing,70,Delaware,M,Red,Spring,2.5,No,Next Day Air,No,No,39,Venmo,Quarterly
6446,38,Male,Shoes,Footwear,50,Texas,L,Olive,Spring,3.9,No,Free Shipping,No,No,10,Debit Card,Annually
6447,63,Male,Boots,Footwear,21,Texas,L,Gray,Summer,3,No,Express,No,No,4,Credit Card,Quarterly
6448,47,Male,Jacket,Outerwear,97,Mississippi,M,Beige,Summer,3.2,No,2-Day Shipping,No,No,16,Cash,Weekly
6449,42,Male,Backpack,Accessories,63,Texas,L,Pink,Winter,3.8,No,Standard,No,No,34,Credit Card,Monthly
6450,41,Male,Jacket,Outerwear,60,Virginia,M,Red,Fall,2.7,No,Standard,No,No,11,Debit Card,Every 3 Months
6451,53,Male,Boots,Footwear,52,New Hampshire,XL,Peach,Fall,3,No,Store Pickup,No,No,30,Debit Card,Fortnightly
6452,29,Male,Shoes,Footwear,32,Minnesota,M,Maroon,Winter,4.1,No,Next Day Air,No,No,40,Debit Card,Annually
6453,61,Male,Belt,Accessories,48,Maryland,XL,Purple,Spring,3.2,No,2-Day Shipping,No,No,13,Credit Card,Annually
6454,69,Male,Jewelry,Accessories,25,Vermont,M,Maroon,Summer,4.5,No,Store Pickup,No,No,28,Venmo,Every 3 Months
6455,51,Male,Jewelry,Accessories,68,Kansas,M,Gray,Summer,4.3,No,Store Pickup,No,No,49,Debit Card,Bi-Weekly
6456,24,Male,Pants,Clothing,74,Idaho,M,Gray,Fall,3.5,No,Standard,No,No,23,Credit Card,Weekly
6457,24,Male,T-shirt,Clothing,88,Montana,XL,Magenta,Fall,3.1,No,Standard,No,No,4,Bank Transfer,Quarterly
6458,70,Male,Shorts,Clothing,23,Oklahoma,L,Cyan,Spring,3.9,No,Standard,No,No,17,PayPal,Fortnightly
6459,49,Male,Hoodie,Clothing,32,California,M,Silver,Fall,2.7,No,Express,No,No,24,PayPal,Fortnightly
6460,48,Male,Belt,Accessories,71,Mississippi,S,Green,Winter,4,No,Free Shipping,No,No,21,Debit Card,Every 3 Months
6461,58,Male,Boots,Footwear,62,California,M,Violet,Spring,2.7,No,Next Day Air,No,No,17,Debit Card,Bi-Weekly
6462,32,Male,Hoodie,Clothing,20,New York,L,Magenta,Spring,2.7,No,Free Shipping,No,No,22,Debit Card,Quarterly
6463,57,Male,Shorts,Clothing,62,Arizona,XL,Yellow,Spring,4.7,No,Standard,No,No,27,Cash,Fortnightly
6464,69,Male,Backpack,Accessories,81,Massachusetts,XL,Gray,Winter,4.5,No,Standard,No,No,1,Venmo,Every 3 Months
6465,42,Male,Scarf,Accessories,90,Kentucky,L,Indigo,Winter,3,No,2-Day Shipping,No,No,27,Bank Transfer,Weekly
6466,30,Male,Socks,Clothing,43,Vermont,S,Indigo,Fall,3.6,No,Store Pickup,No,No,8,Venmo,Quarterly
6467,35,Male,Handbag,Accessories,38,Missouri,S,Yellow,Fall,3.3,No,Standard,No,No,43,PayPal,Quarterly
6468,19,Male,Sunglasses,Accessories,25,Michigan,XL,Gold,Spring,4.3,No,Store Pickup,No,No,24,Cash,Fortnightly
6469,52,Male,T-shirt,Clothing,98,Texas,XL,Green,Winter,4.3,No,Express,No,No,29,PayPal,Fortnightly
6470,42,Male,Dress,Clothing,75,New York,M,Charcoal,Spring,4.8,No,Free Shipping,No,No,10,Bank Transfer,Bi-Weekly
6471,36,Male,Sneakers,Footwear,27,New Mexico,XL,Olive,Spring,4,No,Store Pickup,No,No,12,PayPal,Fortnightly
6472,45,Male,Sunglasses,Accessories,27,Mississippi,L,Black,Winter,3.5,No,Standard,No,No,48,Cash,Fortnightly
6473,54,Male,Blouse,Clothing,42,Washington,M,Silver,Fall,3.9,No,Next Day Air,No,No,40,Bank Transfer,Quarterly
6474,54,Male,T-shirt,Clothing,90,New Mexico,M,Red,Summer,4.4,No,Store Pickup,No,No,1,Bank Transfer,Annually
6475,27,Male,Hat,Accessories,63,Florida,M,Brown,Summer,4.6,No,2-Day Shipping,No,No,26,Credit Card,Fortnightly
6476,53,Male,Shorts,Clothing,96,Minnesota,M,Silver,Fall,4,No,Express,No,No,9,PayPal,Annually
6477,20,Male,Hoodie,Clothing,40,New Hampshire,M,Silver,Winter,4.2,No,Free Shipping,No,No,19,Debit Card,Quarterly
6478,52,Male,Socks,Clothing,39,Minnesota,L,Black,Fall,4.5,No,Next Day Air,No,No,37,Bank Transfer,Monthly
6479,54,Male,Sunglasses,Accessories,48,Vermont,M,Purple,Fall,3.9,No,Free Shipping,No,No,3,Cash,Quarterly
6480,65,Male,Blouse,Clothing,20,Minnesota,M,Purple,Summer,3.7,No,Express,No,No,40,Venmo,Weekly
6481,43,Male,Jeans,Clothing,29,Massachusetts,S,Turquoise,Summer,3.6,No,Store Pickup,No,No,13,Bank Transfer,Quarterly
6482,57,Male,Dress,Clothing,81,Wyoming,M,Gold,Winter,4.7,No,Express,No,No,48,Credit Card,Monthly
6483,19,Male,Dress,Clothing,98,South Dakota,S,Indigo,Fall,3.6,No,2-Day Shipping,No,No,4,Venmo,Every 3 Months
6484,69,Male,Jeans,Clothing,93,Oklahoma,M,Lavender,Fall,2.5,No,Next Day Air,No,No,9,Cash,Weekly
6485,26,Male,Socks,Clothing,30,Florida,L,Blue,Summer,2.9,No,Store Pickup,No,No,26,Bank Transfer,Bi-Weekly
6486,57,Male,Sunglasses,Accessories,37,Wisconsin,L,Maroon,Fall,4.4,No,Free Shipping,No,No,19,Debit Card,Weekly
6487,20,Male,Coat,Outerwear,28,Maine,L,Yellow,Winter,4.6,No,Express,No,No,1,Credit Card,Every 3 Months
6488,55,Male,Scarf,Accessories,29,Connecticut,M,Purple,Winter,3.7,No,Express,No,No,29,PayPal,Every 3 Months
6489,44,Male,Backpack,Accessories,49,Delaware,M,Peach,Summer,3.2,No,Free Shipping,No,No,38,Venmo,Bi-Weekly
6490,52,Male,Pants,Clothing,53,North Dakota,M,Silver,Winter,4.9,No,2-Day Shipping,No,No,31,PayPal,Annually
6491,57,Male,Gloves,Accessories,66,California,M,Turquoise,Summer,5,No,Free Shipping,No,No,35,Venmo,Annually
6492,40,Male,Jacket,Outerwear,61,New Mexico,S,Olive,Spring,3.3,No,Express,No,No,40,Cash,Quarterly
6493,23,Male,Shorts,Clothing,23,Iowa,XL,Peach,Summer,4.4,No,Store Pickup,No,No,13,Venmo,Quarterly
6494,36,Male,Pants,Clothing,36,Colorado,S,Indigo,Fall,4.7,No,Store Pickup,No,No,9,Bank Transfer,Every 3 Months
6495,59,Male,Skirt,Clothing,81,Montana,L,Indigo,Fall,3.6,No,Free Shipping,No,No,25,Cash,Every 3 Months
6496,29,Male,Blouse,Clothing,56,Iowa,XL,Maroon,Summer,3.2,No,Free Shipping,No,No,3,Bank Transfer,Bi-Weekly
6497,63,Male,Shirt,Clothing,78,Louisiana,L,Black,Spring,3,No,Next Day Air,No,No,35,Credit Card,Monthly
6498,60,Male,Jewelry,Accessories,25,Alabama,XL,Teal,Summer,4.4,No,Store Pickup,No,No,13,Venmo,Bi-Weekly
6499,64,Male,Backpack,Accessories,86,Nevada,XL,Olive,Fall,3.3,No,Express,No,No,31,Debit Card,Annually
6500,63,Male,Jewelry,Accessories,99,Vermont,M,Gold,Winter,3.4,No,Express,No,No,48,Credit Card,Monthly
6501,21,Male,Belt,Accessories,83,New York,M,Gray,Fall,3.9,No,Express,No,No,6,Bank Transfer,Bi-Weekly
6502,61,Male,Dress,Clothing,33,Mississippi,L,Orange,Winter,2.9,No,Store Pickup,No,No,43,Cash,Monthly
6503,65,Male,Coat,Outerwear,44,South Carolina,M,Black,Fall,2.9,No,Free Shipping,No,No,1,Venmo,Quarterly
6504,69,Male,Dress,Clothing,58,Washington,M,Teal,Spring,2.7,No,2-Day Shipping,No,No,8,Cash,Annually
6505,47,Male,Sweater,Clothing,54,Colorado,M,Beige,Spring,3.4,No,Store Pickup,No,No,6,Debit Card,Weekly
6506,41,Male,Hoodie,Clothing,93,Nevada,M,White,Spring,3.7,No,2-Day Shipping,No,No,32,Venmo,Fortnightly
6507,68,Male,Shoes,Footwear,98,Nevada,L,Turquoise,Spring,4.7,No,Standard,No,No,46,Bank Transfer,Bi-Weekly
6508,41,Male,Shoes,Footwear,36,Oklahoma,XL,Teal,Spring,3.1,No,Express,No,No,38,PayPal,Every 3 Months
6509,42,Male,Jacket,Outerwear,68,Mississippi,L,Orange,Fall,4.2,No,2-Day Shipping,No,No,48,Credit Card,Fortnightly
6510,66,Male,Backpack,Accessories,95,Arkansas,M,Black,Summer,3,No,Store Pickup,No,No,18,Debit Card,Bi-Weekly
6511,66,Male,Jeans,Clothing,93,West Virginia,M,Violet,Spring,3.1,No,Express,No,No,25,Cash,Quarterly
6512,33,Male,Jacket,Outerwear,99,Michigan,L,Maroon,Fall,4.2,No,2-Day Shipping,No,No,4,Cash,Fortnightly
6513,55,Male,Sunglasses,Accessories,22,Louisiana,M,Turquoise,Winter,3.8,No,Next Day Air,No,No,27,Venmo,Quarterly
6514,58,Male,Gloves,Accessories,88,South Dakota,M,Gold,Fall,2.9,No,Express,No,No,14,Bank Transfer,Monthly
6515,18,Male,Jacket,Outerwear,65,North Dakota,M,Turquoise,Spring,4.2,No,Express,No,No,36,Bank Transfer,Fortnightly
6516,49,Male,T-shirt,Clothing,62,Arizona,M,Maroon,Fall,3.1,No,2-Day Shipping,No,No,6,Debit Card,Quarterly
6517,61,Male,Sandals,Footwear,55,Georgia,XL,Purple,Spring,3.6,No,Express,No,No,46,Cash,Annually
6518,31,Male,Shorts,Clothing,97,Idaho,S,Maroon,Spring,4.8,No,Standard,No,No,29,Bank Transfer,Annually
6519,70,Male,Handbag,Accessories,77,Louisiana,L,Brown,Fall,4.1,No,Express,No,No,12,Venmo,Monthly
6520,68,Male,Pants,Clothing,40,Connecticut,L,Indigo,Winter,3.9,No,Free Shipping,No,No,47,Credit Card,Weekly
6521,27,Male,Blouse,Clothing,23,Ohio,S,Lavender,Winter,3,No,Standard,No,No,28,Debit Card,Annually
6522,48,Male,Shoes,Footwear,46,Maine,M,Beige,Winter,3,No,Express,No,No,21,Bank Transfer,Annually
6523,63,Male,Backpack,Accessories,75,New Hampshire,M,Yellow,Spring,4.9,No,2-Day Shipping,No,No,15,Credit Card,Annually
6524,49,Male,Shoes,Footwear,76,Massachusetts,M,Gold,Fall,4.8,No,Next Day Air,No,No,38,Cash,Annually
6525,19,Male,Dress,Clothing,59,South Dakota,M,Indigo,Summer,3.3,No,Standard,No,No,19,Credit Card,Annually
6526,30,Male,Skirt,Clothing,51,Colorado,L,Cyan,Summer,2.7,No,Standard,No,No,31,Credit Card,Weekly
6527,50,Male,Jacket,Outerwear,46,Rhode Island,XL,Silver,Fall,4.2,No,Express,No,No,30,Credit Card,Every 3 Months
6528,66,Male,Shirt,Clothing,26,Missouri,L,Silver,Fall,3.6,No,Next Day Air,No,No,40,Bank Transfer,Quarterly
6529,25,Male,Hoodie,Clothing,51,Wyoming,M,Silver,Summer,3.8,No,Next Day Air,No,No,42,Credit Card,Bi-Weekly
6530,61,Male,Scarf,Accessories,44,New Hampshire,M,Peach,Winter,3.8,No,Free Shipping,No,No,25,Venmo,Annually
6531,29,Male,Skirt,Clothing,82,Maine,S,Pink,Spring,4.2,No,Free Shipping,No,No,20,Cash,Quarterly
6532,53,Male,Skirt,Clothing,44,Connecticut,S,Violet,Summer,2.7,No,Express,No,No,3,Cash,Weekly
6533,24,Male,Scarf,Accessories,27,Alaska,M,Black,Fall,5,No,Next Day Air,No,No,14,Cash,Annually
6534,51,Male,Sunglasses,Accessories,90,Alaska,M,Purple,Fall,4.7,No,Next Day Air,No,No,32,Credit Card,Fortnightly
6535,26,Male,Sandals,Footwear,58,North Carolina,S,Black,Summer,3.2,No,Store Pickup,No,No,20,PayPal,Every 3 Months
6536,59,Male,Hoodie,Clothing,80,Colorado,XL,Peach,Spring,2.9,No,2-Day Shipping,No,No,34,PayPal,Fortnightly
6537,41,Male,Jacket,Outerwear,40,Utah,S,Magenta,Winter,4.2,No,Store Pickup,No,No,6,Venmo,Annually
6538,20,Male,Pants,Clothing,23,Alabama,M,Magenta,Spring,3.7,No,Store Pickup,No,No,2,PayPal,Annually
6539,22,Male,Shirt,Clothing,34,Hawaii,S,Black,Spring,4.2,No,Store Pickup,No,No,35,Credit Card,Annually
6540,18,Male,Blouse,Clothing,35,New Hampshire,XL,Pink,Winter,2.6,No,Free Shipping,No,No,33,Debit Card,Quarterly
6541,30,Male,Skirt,Clothing,75,Indiana,L,Olive,Summer,4,No,Store Pickup,No,No,45,Venmo,Bi-Weekly
6542,25,Male,Sunglasses,Accessories,60,Vermont,XL,Olive,Winter,2.7,No,Next Day Air,No,No,20,Bank Transfer,Every 3 Months
6543,39,Male,Belt,Accessories,87,Iowa,L,Peach,Summer,4,No,Store Pickup,No,No,48,Bank Transfer,Annually
6544,49,Male,Gloves,Accessories,41,Maryland,S,Silver,Spring,2.9,No,Next Day Air,No,No,37,Cash,Monthly
6545,25,Male,Pants,Clothing,83,New Mexico,M,Turquoise,Spring,3.3,No,Standard,No,No,4,Bank Transfer,Every 3 Months
6546,23,Male,Scarf,Accessories,81,Louisiana,L,Olive,Spring,4,No,Store Pickup,No,No,24,Bank Transfer,Bi-Weekly
6547,33,Male,T-shirt,Clothing,56,New Mexico,S,Lavender,Summer,3.9,No,Next Day Air,No,No,4,Debit Card,Every 3 Months
6548,60,Male,Shoes,Footwear,58,South Carolina,M,Red,Summer,3.3,No,2-Day Shipping,No,No,25,Debit Card,Annually
6549,51,Male,Pants,Clothing,84,Illinois,M,Gray,Spring,3.9,No,Next Day Air,No,No,14,PayPal,Bi-Weekly
6550,23,Male,Gloves,Accessories,21,Minnesota,M,Magenta,Fall,3.9,No,Store Pickup,No,No,14,Bank Transfer,Fortnightly
6551,20,Male,Socks,Clothing,35,Oregon,L,Maroon,Summer,4.2,No,Standard,No,No,46,Credit Card,Every 3 Months
6552,51,Male,Sneakers,Footwear,43,Tennessee,M,Cyan,Summer,4.6,No,Store Pickup,No,No,27,PayPal,Quarterly
6553,23,Female,Shorts,Clothing,20,Maryland,L,Cyan,Summer,3.3,No,2-Day Shipping,No,No,46,Credit Card,Monthly
6554,67,Female,Blouse,Clothing,36,Wisconsin,L,Lavender,Fall,4.8,No,Express,No,No,24,Venmo,Every 3 Months
6555,23,Female,Coat,Outerwear,70,Idaho,S,Pink,Fall,4.1,No,Next Day Air,No,No,4,PayPal,Annually
6556,26,Female,Sunglasses,Accessories,83,Wyoming,M,Gray,Summer,3.4,No,Standard,No,No,2,Credit Card,Fortnightly
6557,52,Female,Shorts,Clothing,76,Indiana,L,Yellow,Winter,3.6,No,Express,No,No,29,Bank Transfer,Fortnightly
6558,52,Female,Dress,Clothing,81,Texas,M,Pink,Summer,2.7,No,Express,No,No,7,Credit Card,Fortnightly
6559,52,Female,Handbag,Accessories,47,Ohio,XL,Indigo,Summer,3.2,No,Next Day Air,No,No,39,PayPal,Monthly
6560,35,Female,Boots,Footwear,35,Kansas,L,Gray,Summer,4.4,No,2-Day Shipping,No,No,46,Credit Card,Fortnightly
6561,24,Female,Pants,Clothing,85,South Carolina,L,Yellow,Spring,4.9,No,Express,No,No,44,Venmo,Annually
6562,43,Female,Boots,Footwear,96,Michigan,XL,Olive,Fall,4.8,No,Express,No,No,20,Bank Transfer,Annually
6563,25,Female,Skirt,Clothing,98,Nebraska,M,Cyan,Summer,2.8,No,2-Day Shipping,No,No,44,PayPal,Fortnightly
6564,46,Female,Sneakers,Footwear,52,Wisconsin,L,Silver,Fall,2.9,No,Free Shipping,No,No,23,Bank Transfer,Annually
6565,22,Female,Jewelry,Accessories,84,Illinois,L,Silver,Winter,3.2,No,Store Pickup,No,No,37,PayPal,Weekly
6566,70,Female,T-shirt,Clothing,71,Louisiana,L,Red,Winter,3.5,No,Store Pickup,No,No,4,Venmo,Weekly
6567,49,Female,Sandals,Footwear,95,Ohio,S,Brown,Winter,4.1,No,Store Pickup,No,No,14,Venmo,Fortnightly
6568,48,Female,Boots,Footwear,47,Maryland,M,Orange,Summer,4.1,No,Free Shipping,No,No,31,Cash,Fortnightly
6569,59,Female,Coat,Outerwear,75,Texas,M,Black,Summer,4.8,No,Next Day Air,No,No,9,PayPal,Quarterly
6570,39,Female,Belt,Accessories,28,Illinois,L,Teal,Spring,2.8,No,Free Shipping,No,No,31,Credit Card,Weekly
6571,30,Female,Sunglasses,Accessories,44,Pennsylvania,M,Yellow,Fall,4.7,No,Express,No,No,26,Bank Transfer,Bi-Weekly
6572,37,Female,Sandals,Footwear,64,Alabama,XL,Gray,Winter,4.8,No,2-Day Shipping,No,No,41,PayPal,Every 3 Months
6573,56,Female,Boots,Footwear,28,West Virginia,M,Maroon,Spring,2.9,No,Standard,No,No,13,Cash,Annually
6574,67,Female,Hoodie,Clothing,21,Nevada,M,Olive,Summer,2.6,No,2-Day Shipping,No,No,4,Cash,Monthly
6575,40,Female,Hat,Accessories,41,Florida,S,Charcoal,Fall,3.3,No,Express,No,No,15,Cash,Every 3 Months
6576,24,Female,Shorts,Clothing,38,Virginia,M,Peach,Winter,3.4,No,Free Shipping,No,No,38,Cash,Bi-Weekly
6577,43,Female,Backpack,Accessories,77,Kentucky,M,Maroon,Spring,3.6,No,Free Shipping,No,No,3,Cash,Fortnightly
6578,45,Female,Shorts,Clothing,43,Connecticut,L,Olive,Spring,3.8,No,Next Day Air,No,No,6,PayPal,Every 3 Months
6579,33,Female,Belt,Accessories,91,Montana,M,Magenta,Spring,3.4,No,2-Day Shipping,No,No,34,Credit Card,Bi-Weekly
6580,53,Female,Shorts,Clothing,68,Montana,S,Yellow,Spring,3.8,No,Express,No,No,7,Debit Card,Quarterly
6581,44,Female,Socks,Clothing,37,Nebraska,L,Indigo,Fall,3.3,No,Next Day Air,No,No,21,Venmo,Annually
6582,23,Female,Shoes,Footwear,23,Massachusetts,L,Olive,Summer,4.8,No,Standard,No,No,17,Debit Card,Monthly
6583,59,Female,Sneakers,Footwear,65,North Carolina,L,Maroon,Winter,3.9,No,2-Day Shipping,No,No,5,Venmo,Every 3 Months
6584,68,Female,Backpack,Accessories,30,Montana,M,Indigo,Summer,4.2,No,Next Day Air,No,No,21,Cash,Fortnightly
6585,46,Female,Dress,Clothing,45,Washington,M,Gray,Summer,4.7,No,Free Shipping,No,No,42,Credit Card,Bi-Weekly
